STATION,NAME,DATE,ACMH,ACSH,AWND,DAPR,FMTM,FRGT,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/11/84,,,,,,,,,0.05,0,0,,67,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/12/84,,,,,,,,,0,0,0,,69,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/13/84,,,,,,,,,0.02,0,0,,70,61,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/14/84,,,,,,,,,0,0,0,,68,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/15/84,,,,,,,,,0,0,0,,70,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/16/84,,,,,,,,,1.6,0,0,,62,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/17/84,,,,,,,,,0,0,0,,61,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/18/84,,,,,,,,,0.01,0,0,,60,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/19/84,,,,,,,,,0,0,0,,62,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/20/84,,,,,,,,,0,0,0,,63,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/21/84,,,,,,,,,0,0,0,,63,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/22/84,,,,,,,,,0,0,0,,65,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/23/84,,,,,,,,,0,0,0,,76,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/24/84,,,,,,,,,0,0,0,,70,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/25/84,,,,,,,,,0,0,0,,76,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/26/84,,,,,,,,,0,0,0,,64,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/27/84,,,,,,,,,0,0,0,,62,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/28/84,,,,,,,,,0.11,0,0,,63,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/29/84,,,,,,,,,0.25,0,0,,63,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/30/84,,,,,,,,,0,0,0,,58,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/31/84,,,,,,,,,0,0,0,,63,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/1/84,,,,,,,,,0,0,0,,67,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/2/84,,,,,,,,,0.13,0,0,,62,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/3/84,,,,,,,,,0,0,0,,64,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/4/84,,,,,,,,,0,0,0,,73,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/5/84,,,,,,,,,0.05,0,0,,63,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/6/84,,,,,,,,,0.14,0,0,,62,57,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/7/84,,,,,,,,,1.08,0,0,,59,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/8/84,,,,,,,,,0.13,0,0,,61,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/9/84,,,,,,,,,0,0,0,,61,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/10/84,,,,,,,,,0.55,0,0,,60,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/11/84,,,,,,,,,0.01,0,0,,63,58,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/12/84,,,,,,,,,1.5,0,0,,60,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/13/84,,,,,,,,,0.23,0,0,,63,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/14/84,,,,,,,,,0,0,0,,61,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/15/84,,,,,,,,,0.11,0,0,,58,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/16/84,,,,,,,,,0.39,0,0,,62,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/17/84,,,,,,,,,0.3,0,0,,59,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/18/84,,,,,,,,,0,0,0,,61,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/19/84,,,,,,,,,0,0,0,,60,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/20/84,,,,,,,,,0.16,0,0,,56,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/21/84,,,,,,,,,0,0,0,,57,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/22/84,,,,,,,,,0,0,0,,61,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/23/84,,,,,,,,,0.18,0,0,,55,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/24/84,,,,,,,,,0.26,0,0,,58,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/25/84,,,,,,,,,0,0,0,,55,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/26/84,,,,,,,,,0,0,0,,55,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/27/84,,,,,,,,,0.74,0,0,,57,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/28/84,,,,,,,,,0,0,0,,60,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/29/84,,,,,,,,,0,0,0,,55,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/30/84,,,,,,,,,0,0,0,,59,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/1/84,,,,,,,,,0,0,0,,60,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/2/84,,,,,,,,,0.34,0,0,,55,7,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/3/84,,,,,,,,,0,0,0,,56,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/4/84,,,,,,,,,0.03,0,0,,54,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/5/84,,,,,,,,,0.07,0,0,,56,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/6/84,,,,,,,,,0,0,0,,61,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/7/84,,,,,,,,,0,0,0,,61,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/8/84,,,,,,,,,0,0,0,,60,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/9/84,,,,,,,,,0.3,0,0,,64,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/10/84,,,,,,,,,0.19,0,0,,59,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/11/84,,,,,,,,,0,0,0,,57,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/12/84,,,,,,,,,0,0,0,,60,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/13/84,,,,,,,,,0,0,0,,60,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/14/84,,,,,,,,,0,0,0,,60,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/15/84,,,,,,,,,0.45,0,0,,53,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/16/84,,,,,,,,,0,0,0,,51,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/17/84,,,,,,,,,0,0,0,,52,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/18/84,,,,,,,,,0.01,0,0,,55,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/19/84,,,,,,,,,0,0,0,,56,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/20/84,,,,,,,,,0,0,0,,53,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/21/84,,,,,,,,,0,0,0,,55,35,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/22/84,,,,,,,,,0,0,0,,54,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/23/84,,,,,,,,,0,0,0,,52,36,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/24/84,,,,,,,,,0,0,0,,51,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/25/84,,,,,,,,,0,0,0,,46,36,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/26/84,,,,,,,,,0.14,0,0,,48,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/27/84,,,,,,,,,0,0,0,,46,36,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/28/84,,,,,,,,,0,0,0,,54,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/29/84,,,,,,,,,0,0,0,,46,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/30/84,,,,,,,,,0,0,0,,50,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/31/84,,,,,,,,,0,0,0,,54,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/1/85,,,,,,,,,0,0,0,,58,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/2/85,,,,,,,,,0,0,0,,51,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/3/85,,,,,,,,,0,0,0,,53,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/4/85,,,,,,,,,0,0,0,,52,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/5/85,,,,,,,,,0,0,0,,52,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/6/85,,,,,,,,,0,0,0,,54,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/7/85,,,,,,,,,0.29,0,0,,54,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/8/85,,,,,,,,,0,0,0,,53,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/9/85,,,,,,,,,0,0,0,,55,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/10/85,,,,,,,,,0,0,0,,55,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/11/85,,,,,,,,,0,0,0,,53,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/12/85,,,,,,,,,0,0,0,,55,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/13/85,,,,,,,,,0,0,0,,52,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/14/85,,,,,,,,,0,0,0,,51,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/15/85,,,,,,,,,0,0,0,,51,38,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/16/85,,,,,,,,,0,0,0,,60,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/17/85,,,,,,,,,0,0,0,,56,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/18/85,,,,,,,,,0,0,0,,50,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/19/85,,,,,,,,,0,0,0,,52,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/20/85,,,,,,,,,0,0,0,,48,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/21/85,,,,,,,,,0,0,0,,52,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/22/85,,,,,,,,,0,0,0,,50,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/23/85,,,,,,,,,0,0,0,,50,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/24/85,,,,,,,,,0,0,0,,52,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/25/85,,,,,,,,,0,0,0,,50,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/26/85,,,,,,,,,0.01,0,0,,53,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/27/85,,,,,,,,,0,0,0,,53,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/28/85,,,,,,,,,0.18,0,0,,51,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/29/85,,,,,,,,,0,0,0,,54,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/30/85,,,,,,,,,0,0,0,,59,37,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/31/85,,,,,,,,,0,0,0,,57,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/1/85,,,,,,,,,0.05,0,0,,53,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/2/85,,,,,,,,,0,0,0,,52,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/3/85,,,,,,,,,0,0,0,,54,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/4/85,,,,,,,,,0,0,0,,53,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/5/85,,,,,,,,,0,0,0,,53,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/6/85,,,,,,,,,0,0,0,,52,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/7/85,,,,,,,,,0.5,0,0,,53,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/8/85,,,,,,,,,0.89,0,0,,55,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/9/85,,,,,,,,,0,0,0,,55,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/10/85,,,,,,,,,0,0,0,,54,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/11/85,,,,,,,,,0,0,0,,55,40,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/12/85,,,,,,,,,0,0,0,,61,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/13/85,,,,,,,,,0,0,0,,65,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/14/85,,,,,,,,,0,0,0,,62,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/15/85,,,,,,,,,0,0,0,,61,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/16/85,,,,,,,,,0,0,0,,60,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/17/85,,,,,,,,,0,0,0,,60,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/18/85,,,,,,,,,0,0,0,,64,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/19/85,,,,,,,,,0,0,0,,57,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/20/85,,,,,,,,,0,0,0,,61,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/21/85,,,,,,,,,0,0,0,,78,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/22/85,,,,,,,,,0,0,0,,78,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/23/85,,,,,,,,,0,0,0,,74,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/24/85,,,,,,,,,0,0,0,,59,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/25/85,,,,,,,,,0,0,0,,65,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/26/85,,,,,,,,,0,0,0,,64,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/27/85,,,,,,,,,0,0,0,,64,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/28/85,,,,,,,,,0,0,0,,61,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/1/85,,,,,,,,,0,0,0,,52,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/2/85,,,,,,,,,0,0,0,,60,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/3/85,,,,,,,,,0,0,0,,58,43,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/4/85,,,,,,,,,0.09,0,0,,55,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/5/85,,,,,,,,,0.63,0,0,,49,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/6/85,,,,,,,,,0.89,0,0,,52,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/7/85,,,,,,,,,0.07,0,0,,55,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/8/85,,,,,,,,,0,0,0,,58,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/9/85,,,,,,,,,0,0,0,,60,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/10/85,,,,,,,,,0.34,0,0,,58,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/11/85,,,,,,,,,0.08,0,0,,60,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/12/85,,,,,,,,,0,0,0,,54,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/13/85,,,,,,,,,0,0,0,,61,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/14/85,,,,,,,,,0,0,0,,63,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/15/85,,,,,,,,,0,0,0,,56,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/16/85,,,,,,,,,0,0,0,,58,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/17/85,,,,,,,,,0.22,0,0,,59,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/18/85,,,,,,,,,0.09,0,0,,55,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/19/85,,,,,,,,,0,0,0,,60,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/20/85,,,,,,,,,0,0,0,,62,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/21/85,,,,,,,,,0,0,0,,66,46,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/22/85,,,,,,,,,0,0,0,,60,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/23/85,,,,,,,,,0,0,0,,61,49,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/24/85,,,,,,,,,0,0,0,,57,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/25/85,,,,,,,,,0,0,0,,55,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/26/85,,,,,,,,,0.94,0,0,,55,45,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/27/85,,,,,,,,,0.11,0,0,,55,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/28/85,,,,,,,,,0,0,0,,56,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/29/85,,,,,,,,,0,0,0,,63,44,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/30/85,,,,,,,,,0,0,0,,62,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/31/85,,,,,,,,,0,0,0,,69,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/1/85,,,,,,,,,0,0,0,,75,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/2/85,,,,,,,,,0,0,0,,79,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/3/85,,,,,,,,,0,0,0,,66,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/4/85,,,,,,,,,0,0,0,,76,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/5/85,,,,,,,,,0,0,0,,68,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/6/85,,,,,,,,,0,0,0,,63,55,,,,,,,,,,,,,,,,,,,
